AcademicYear,Stu_deID,School_deID,GradeLevel,DOB,TestAge,StudentGender,StudentEthnicity,Special_Education,Homeless,SocioEconomically,TestDayName,TestDate,OverallScore,OverallLevel,ExpectedAttendanceDays,DaysAttended,AttendedPct,EnrolledPct,GradeEnrolledPct,GradeAttendedPct,TeacherGender,TeacherTotalYearsOfService,TeacherEthnicity
2017-2018,2682,2,1,2010-11-05,7.48543775710658,F,Hispanic,N,N,Y,Tuesday,2018-05-01,1460,3,180.0,168.0,0.9333333333333333,1.0,1.9999989999999999,1.9333333333333333,F,3,White
2017-2018,2683,2,0,2012-10-29,5.42926959485821,F,Hispanic,N,N,Y,Wednesday,2018-04-04,1404,2,180.0,169.0,0.9388888888888889,1.0,0.999999,0.9388888888888889,F,1,White
2017-2018,2684,0,4,2008-04-03,9.908485458291409,M,Hispanic,N,N,Y,Thursday,2018-03-01,1512,3,180.0,173.0,0.9611111111111111,1.0,4.999999,4.961111111111111,F,19,Hispanic
2017-2018,2685,1,4,2008-03-17,9.913961272305386,M,Hispanic,N,N,Y,Wednesday,2018-02-14,1556,4,180.0,180.0,1.0,1.0,4.999999,4.999999,M,5,Hispanic
2017-2018,2686,2,1,2010-09-28,7.592216130379132,M,Hispanic,N,N,Y,Wednesday,2018-05-02,1422,2,180.0,145.0,0.8055555555555556,1.0,1.9999989999999999,1.8055555555555556,F,3,White
2017-2018,2687,0,5,2007-02-26,11.006386168093801,M,Hispanic,Y,N,Y,Wednesday,2018-02-28,1457,1,180.0,178.0,0.9888888888888889,1.0,5.999999,5.988888888888889,F,23,White
2017-2018,2689,5,1,2010-11-21,7.482699850099591,F,Hispanic,N,N,N,Wednesday,2018-05-16,1597,4,171.0,163.0,0.9532163742690059,0.95,1.95,1.9532163742690059,F,13,White
2017-2018,2690,5,2,2009-10-10,8.49572544268534,F,Hispanic,N,N,Y,Monday,2018-04-09,1449,3,180.0,168.0,0.9333333333333333,1.0,2.999999,2.9333333333333336,F,8,White
2017-2018,2691,2,4,2008-01-19,10.0535945296618,F,Hispanic,N,N,Y,Wednesday,2018-02-07,1462,2,180.0,115.0,0.6388888888888888,1.0,4.999999,4.638888888888889,M,13,White
2017-2018,2692,2,3,2008-10-26,9.270553125663087,M,Hispanic,Y,N,Y,Friday,2018-02-02,1459,2,180.0,178.0,0.9888888888888889,1.0,3.999999,3.988888888888889,F,24,White
2017-2018,2693,1,0,2012-02-23,6.220524719877889,F,Hispanic,N,N,Y,Monday,2018-05-14,1448,4,180.0,173.0,0.9611111111111111,1.0,0.999999,0.9611111111111111,F,5,Hispanic
2017-2018,2694,9,0,2012-02-13,6.195883556814993,M,Hispanic,N,N,N,Wednesday,2018-04-25,1430,3,180.0,174.0,0.9666666666666667,1.0,0.999999,0.9666666666666667,F,6,Hispanic
2017-2018,2695,2,5,2007-11-27,10.195965694025203,F,Hispanic,N,N,Y,Tuesday,2018-02-06,1504,3,180.0,173.0,0.9611111111111111,1.0,5.999999,5.961111111111111,F,12,White
2017-2018,2696,9,3,2009-04-09,8.931052656796512,M,Hispanic,N,N,Y,Thursday,2018-03-15,1445,1,180.0,162.0,0.9,1.0,3.999999,3.9,F,2,Hispanic
2017-2018,2697,5,2,2009-12-02,8.353354278321937,M,Asian,N,N,Y,Tuesday,2018-04-10,1611,4,180.0,176.0,0.9777777777777777,1.0,2.999999,2.977777777777778,F,2,White
2017-2018,2698,0,2,2010-07-21,7.767442178826396,M,Hispanic,Y,N,Y,Friday,2018-04-27,1499,4,180.0,168.0,0.9333333333333333,1.0,2.999999,2.9333333333333336,F,2,Hispanic
2017-2018,2699,5,4,2008-02-28,9.946816156389248,M,Hispanic,N,N,Y,Thursday,2018-02-08,1548,4,180.0,156.0,0.8666666666666667,1.0,4.999999,4.866666666666667,F,2,Asian
2017-2018,2702,5,0,2012-05-12,6.012443787346763,F,Hispanic,N,N,Y,Thursday,2018-05-17,1404,2,180.0,177.0,0.9833333333333333,1.0,0.999999,0.9833333333333333,F,22,White
2017-2018,2704,7,0,2012-03-01,6.190407742801016,F,Filipino,N,N,Y,Thursday,2018-05-10,1364,1,180.0,164.0,0.9111111111111111,1.0,0.999999,0.9111111111111111,F,2,Hispanic
2017-2018,2705,9,0,2012-04-09,6.141125416675223,M,White,N,N,N,Thursday,2018-05-31,1328,1,159.0,142.0,0.8930817610062893,0.8833333333333333,0.8833333333333333,0.8930817610062893,F,6,Hispanic
2017-2018,2706,4,1,2011-03-25,7.085703334086258,F,Hispanic,N,Y,Y,Wednesday,2018-04-25,1426,2,180.0,163.0,0.9055555555555556,1.0,1.9999989999999999,1.9055555555555554,F,10,White
2017-2018,2707,4,2,2010-06-01,7.896123808154856,F,Hispanic,N,Y,Y,Tuesday,2018-04-24,1519,4,180.0,148.0,0.8222222222222222,1.0,2.999999,2.822222222222222,F,8,Hispanic
2017-2018,2708,2,4,2008-08-03,9.508751035271088,F,Filipino,N,N,Y,Monday,2018-02-05,1514,3,180.0,177.0,0.9833333333333333,1.0,4.999999,4.983333333333333,F,4,White
2017-2018,2709,3,2,2010-05-23,7.942668227273661,M,Hispanic,N,N,Y,Wednesday,2018-05-02,1514,4,180.0,179.0,0.9944444444444445,1.0,2.999999,2.9944444444444445,F,3,Hispanic
2017-2018,2710,9,3,2008-09-30,9.623743129564604,F,Hispanic,Y,N,Y,Wednesday,2018-05-16,1393,1,180.0,128.0,0.7111111111111111,1.0,3.999999,3.7111111111111112,M,2,White
2017-2018,2711,1,3,2009-03-21,8.900935679719638,M,Hispanic,N,N,Y,Tuesday,2018-02-13,1493,3,180.0,141.0,0.7833333333333333,1.0,3.999999,3.783333333333333,F,9,Hispanic
2017-2018,2712,2,3,2008-12-20,9.11996824027872,M,Hispanic,N,N,Y,Friday,2018-02-02,1452,1,180.0,154.0,0.8555555555555555,1.0,3.999999,3.8555555555555556,F,24,White
2017-2018,2715,5,2,2009-09-03,8.599765908950902,F,Hispanic,N,N,Y,Tuesday,2018-04-10,1557,4,180.0,171.0,0.95,1.0,2.999999,2.95,F,2,White
2017-2018,2716,3,2,2010-02-16,8.210983113958534,M,Hispanic,Y,N,Y,Friday,2018-05-04,1426,2,180.0,161.0,0.8944444444444445,1.0,2.999999,2.8944444444444444,F,11,Hispanic
2017-2018,2717,6,0,2011-10-19,6.560025188744464,M,Hispanic,N,N,Y,Friday,2018-05-11,1473,4,180.0,166.0,0.9222222222222223,1.0,0.999999,0.9222222222222223,M,7,Hispanic
2017-2018,2718,6,2,2010-03-11,8.16443869483973,M,Hispanic,N,N,N,Thursday,2018-05-10,1519,4,180.0,172.0,0.9555555555555556,1.0,2.999999,2.9555555555555557,F,2,White
2017-2018,2720,7,0,2012-05-13,5.987802624283866,M,Hispanic,N,N,Y,Wednesday,2018-05-09,1442,3,165.0,151.0,0.9151515151515152,0.9166666666666666,0.9166666666666666,0.9151515151515152,F,8,Hispanic
2017-2018,2721,3,0,2012-12-01,5.4730761069700264,F,Hispanic,N,N,Y,Wednesday,2018-05-23,1430,3,177.0,161.0,0.9096045197740112,0.9833333333333333,0.9833333333333333,0.9096045197740112,F,1,White
2017-2018,2722,3,1,2010-09-29,7.646974270518902,M,Hispanic,N,N,N,Wednesday,2018-05-23,1538,4,180.0,158.0,0.8777777777777778,1.0,1.9999989999999999,1.8777777777777778,F,2,White
2017-2018,2723,3,2,2010-04-08,8.068611949595132,M,Hispanic,N,N,Y,Thursday,2018-05-03,1526,4,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,3,Hispanic
2017-2018,2724,2,0,2011-10-26,6.445033094450947,F,Filipino,N,N,Y,Friday,2018-04-06,1431,3,180.0,177.0,0.9833333333333333,1.0,0.999999,0.9833333333333333,F,16,Hispanic
2017-2018,2725,8,1,2010-11-29,7.447107059008741,F,Hispanic,N,N,Y,Friday,2018-05-11,1428,2,180.0,167.0,0.9277777777777778,1.0,1.9999989999999999,1.9277777777777778,F,26,Hispanic
2017-2018,2726,5,4,2008-03-24,9.881106388221523,M,Hispanic,Y,Y,Y,Friday,2018-02-09,1538,3,180.0,170.0,0.9444444444444444,1.0,4.999999,4.944444444444445,F,6,Hispanic
2017-2018,2728,9,0,2012-06-04,5.949471926186027,F,Hispanic,N,N,N,Thursday,2018-05-17,1417,3,180.0,127.0,0.7055555555555556,1.0,0.999999,0.7055555555555556,F,6,Hispanic
2017-2018,2729,0,0,2011-09-22,6.644900305961108,F,Hispanic,N,N,Y,Tuesday,2018-05-15,1443,3,180.0,165.0,0.9166666666666666,1.0,0.999999,0.9166666666666666,F,4,Hispanic
2017-2018,2730,2,5,2007-05-16,10.727119653380973,F,Hispanic,N,N,Y,Monday,2018-02-05,1495,3,180.0,180.0,1.0,1.0,5.999999,5.999999,F,10,Filipino
2017-2018,2731,2,6,2006-02-10,11.986556876595687,M,Hispanic,Y,N,Y,Monday,2018-02-05,1494,2,180.0,174.0,0.9666666666666667,1.0,6.999999,6.966666666666667,F,2,Hispanic
2017-2018,2732,2,2,2009-12-04,8.334188929273017,F,Hispanic,N,N,Y,Thursday,2018-04-05,1628,4,180.0,174.0,0.9666666666666667,1.0,2.999999,2.966666666666667,F,2,White
2017-2018,2733,6,3,2008-12-06,9.254125683621156,F,Hispanic,Y,Y,Y,Friday,2018-03-09,1515,3,180.0,165.0,0.9166666666666666,1.0,3.999999,3.9166666666666665,F,21,White
2017-2018,2734,2,3,2009-08-29,8.44096730254557,M,Hispanic,Y,N,N,Tuesday,2018-02-06,1483,2,180.0,167.0,0.9277777777777778,1.0,3.999999,3.927777777777778,F,2,White
2017-2018,2735,5,0,2012-11-25,5.369035640704463,M,Hispanic,N,N,Y,Monday,2018-04-09,1383,2,180.0,162.0,0.9,1.0,0.999999,0.9,F,8,Asian
2017-2018,2736,3,2,2009-12-23,8.356092185328926,F,Hispanic,N,N,Y,Wednesday,2018-05-02,1500,4,180.0,156.0,0.8666666666666667,1.0,2.999999,2.8666666666666667,F,9,Hispanic
2017-2018,2737,6,5,2007-08-13,10.587486396024559,F,Hispanic,N,N,Y,Thursday,2018-03-15,1464,2,180.0,175.0,0.9722222222222222,1.0,5.999999,5.972222222222222,F,14,Hispanic
2017-2018,2738,1,2,2010-05-23,7.731849387735545,F,Hispanic,N,N,Y,Wednesday,2018-02-14,1444,2,180.0,165.0,0.9166666666666666,1.0,2.999999,2.9166666666666665,F,5,Hispanic
2017-2018,2739,1,0,2012-05-26,5.88923797203228,M,Hispanic,N,N,Y,Monday,2018-04-16,1339,1,180.0,144.0,0.8,1.0,0.999999,0.8,F,15,Hispanic
2017-2018,2740,6,5,2007-09-04,10.527252441870813,M,Hispanic,N,N,N,Thursday,2018-03-15,1490,3,180.0,173.0,0.9611111111111111,1.0,5.999999,5.961111111111111,F,13,Hispanic
2017-2018,2741,2,2,2010-06-25,7.77839380685435,M,Hispanic,N,N,Y,Thursday,2018-04-05,1520,4,180.0,137.0,0.7611111111111111,1.0,2.999999,2.761111111111111,F,2,White
2017-2018,2742,2,1,2011-02-25,7.181530079330855,F,Hispanic,N,N,Y,Wednesday,2018-05-02,1439,3,180.0,164.0,0.9111111111111111,1.0,1.9999989999999999,1.911111111111111,F,3,White
2017-2018,2743,3,1,2011-08-31,6.669541469024004,M,Hispanic,N,N,Y,Wednesday,2018-05-02,1482,4,180.0,166.0,0.9222222222222223,1.0,1.9999989999999999,1.9222222222222223,F,4,Hispanic
2017-2018,2744,8,1,2011-07-25,6.73251333018474,M,Hispanic,N,N,Y,Wednesday,2018-04-18,1442,3,180.0,161.0,0.8944444444444445,1.0,1.9999989999999999,1.8944444444444444,F,9,Hispanic
2017-2018,2745,0,5,2007-03-18,10.95162802795403,F,Hispanic,N,N,Y,Wednesday,2018-02-28,1512,3,166.0,148.0,0.891566265060241,0.9222222222222223,5.9222222222222225,5.891566265060241,F,2,White
2017-2018,2746,9,1,2011-02-28,7.214384963414718,M,Hispanic,N,N,Y,Thursday,2018-05-17,1490,4,180.0,172.0,0.9555555555555556,1.0,1.9999989999999999,1.9555555555555557,F,18,Hispanic
2017-2018,2747,1,0,2012-04-11,6.004230066325797,F,Hispanic,N,N,Y,Friday,2018-04-13,1426,3,180.0,165.0,0.9166666666666666,1.0,0.999999,0.9166666666666666,F,5,Hispanic
2017-2018,2748,3,1,2011-07-14,6.814650540394395,M,Hispanic,N,N,Y,Monday,2018-05-07,1442,3,180.0,173.0,0.9611111111111111,1.0,1.9999989999999999,1.9611111111111112,F,3,White
2017-2018,2749,4,0,2012-06-26,5.900189600060234,M,Hispanic,N,N,Y,Monday,2018-05-21,1401,2,180.0,174.0,0.9666666666666667,1.0,0.999999,0.9666666666666667,F,6,White
2017-2018,2750,0,0,2012-07-07,5.804362854815636,F,Hispanic,N,N,Y,Friday,2018-04-27,1453,4,180.0,113.0,0.6277777777777778,1.0,0.999999,0.6277777777777778,F,8,Hispanic
2017-2018,2751,6,3,2009-06-17,8.725709631272373,F,Hispanic,N,Y,Y,Friday,2018-03-09,1498,3,180.0,176.0,0.9777777777777777,1.0,3.999999,3.977777777777778,F,16,Hispanic
2017-2018,2752,6,2,2009-10-07,8.591552187929937,F,Hispanic,N,N,Y,Friday,2018-05-11,1513,4,180.0,134.0,0.7444444444444445,1.0,2.999999,2.7444444444444445,F,1,Hispanic
2017-2018,2753,2,3,2008-11-17,9.21031917150934,F,Hispanic,N,N,Y,Friday,2018-02-02,1496,3,180.0,177.0,0.9833333333333333,1.0,3.999999,3.9833333333333334,F,2,White
2017-2018,2755,1,1,2010-10-19,7.570312874323224,F,Hispanic,N,N,N,Tuesday,2018-05-15,1497,4,180.0,178.0,0.9888888888888889,1.0,1.9999989999999999,1.988888888888889,F,5,White
2017-2018,2756,1,6,2006-02-21,12.03583920272148,M,Hispanic,N,N,N,Tuesday,2018-03-06,1483,2,180.0,171.0,0.95,1.0,6.999999,6.95,M,8,White
2017-2018,2757,1,2,2010-03-15,8.08777729864405,M,Hispanic,N,N,Y,Monday,2018-04-16,1613,4,180.0,175.0,0.9722222222222222,1.0,2.999999,2.9722222222222223,M,16,White
2017-2018,2758,4,0,2011-09-06,6.636686584940143,F,Hispanic,N,N,Y,Thursday,2018-04-26,1493,4,180.0,179.0,0.9944444444444445,1.0,0.999999,0.9944444444444445,F,5,Hispanic
2017-2018,2759,7,1,2010-10-09,7.578526595344189,F,Hispanic,Y,N,Y,Tuesday,2018-05-08,1372,1,180.0,170.0,0.9444444444444444,1.0,1.9999989999999999,1.9444444444444444,F,30,Hispanic
2017-2018,2760,5,3,2008-12-16,9.144609403341615,F,Hispanic,N,N,Y,Wednesday,2018-02-07,1473,2,180.0,173.0,0.9611111111111111,1.0,3.999999,3.9611111111111112,F,2,Asian
2017-2018,2761,7,3,2008-10-21,9.37733149893564,F,Hispanic,N,N,Y,Thursday,2018-03-08,1510,3,180.0,163.0,0.9055555555555556,1.0,3.999999,3.9055555555555554,F,8,Hispanic
2017-2018,2762,7,1,2010-11-15,7.477224036085614,M,Hispanic,N,N,Y,Tuesday,2018-05-08,1452,3,180.0,176.0,0.9777777777777777,1.0,1.9999989999999999,1.9777777777777779,F,30,Hispanic
2017-2018,2763,0,5,2007-05-26,10.762712444471823,M,Hispanic,N,N,Y,Wednesday,2018-02-28,1498,3,180.0,170.0,0.9444444444444444,1.0,5.999999,5.944444444444445,F,23,White
2017-2018,2764,8,0,2012-09-25,5.55795122418667,F,Filipino,N,N,Y,Tuesday,2018-04-17,1399,2,168.0,144.0,0.8571428571428571,0.9333333333333333,0.9333333333333333,0.8571428571428571,F,14,Filipino
2017-2018,2765,6,0,2011-11-17,6.480625885541798,F,Hispanic,N,N,Y,Friday,2018-05-11,1422,3,180.0,177.0,0.9833333333333333,1.0,0.999999,0.9833333333333333,M,7,Hispanic
2017-2018,2766,1,0,2011-09-04,6.6065696078632685,M,Hispanic,N,N,Y,Friday,2018-04-13,1380,2,174.0,65.0,0.3735632183908046,0.9666666666666667,0.9666666666666667,0.3735632183908046,F,5,Hispanic
2017-2018,2767,9,1,2011-06-22,6.82560216842235,F,Hispanic,N,N,N,Thursday,2018-04-19,1520,4,180.0,175.0,0.9722222222222222,1.0,1.9999989999999999,1.9722222222222223,M,10,Hispanic
2017-2018,2768,4,1,2011-08-04,6.721561702156786,F,Hispanic,N,N,Y,Tuesday,2018-04-24,1443,3,180.0,169.0,0.9388888888888889,1.0,1.9999989999999999,1.9388888888888889,F,5,Hispanic
2017-2018,2769,6,2,2010-02-12,8.241100091035408,F,Hispanic,N,N,Y,Friday,2018-05-11,1462,3,180.0,165.0,0.9166666666666666,1.0,2.999999,2.9166666666666665,F,1,Hispanic
2017-2018,2771,3,0,2012-07-01,5.839955645906487,M,Hispanic,N,N,Y,Friday,2018-05-04,1389,2,180.0,175.0,0.9722222222222222,1.0,0.999999,0.9722222222222222,F,13,Hispanic
2017-2018,2772,0,2,2009-09-01,8.65999986310465,M,Hispanic,N,N,Y,Monday,2018-04-30,1363,1,180.0,174.0,0.9666666666666667,1.0,2.999999,2.966666666666667,F,9,Hispanic
2017-2018,2773,3,0,2012-01-16,6.3464684421993605,F,Hispanic,N,N,Y,Tuesday,2018-05-22,1430,3,180.0,158.0,0.8777777777777778,1.0,0.999999,0.8777777777777778,F,2,White
2017-2018,2774,5,1,2010-12-19,7.310211708659315,F,Hispanic,N,N,Y,Wednesday,2018-04-11,1464,3,180.0,155.0,0.8611111111111112,1.0,1.9999989999999999,1.8611111111111112,F,9,Hispanic
2017-2018,2776,7,6,2006-09-26,11.444451289211962,M,Hispanic,N,N,Y,Wednesday,2018-03-07,1491,2,180.0,177.0,0.9833333333333333,1.0,6.999999,6.983333333333333,M,7,Hispanic
2017-2018,2777,3,3,2009-07-20,8.624407072013799,F,Hispanic,N,N,Y,Monday,2018-03-05,1465,2,180.0,173.0,0.9611111111111111,1.0,3.999999,3.9611111111111112,M,10,Hispanic
2017-2018,2778,7,1,2011-05-12,6.98987658884166,M,Hispanic,N,N,Y,Tuesday,2018-05-08,1398,1,180.0,170.0,0.9444444444444444,1.0,1.9999989999999999,1.9444444444444444,F,30,Hispanic
2017-2018,2779,8,5,2007-06-28,10.650458257185294,M,Hispanic,N,N,Y,Tuesday,2018-02-20,1536,3,180.0,170.0,0.9444444444444444,1.0,5.999999,5.944444444444445,F,8,Hispanic
2017-2018,2780,2,0,2012-10-08,5.486765642004969,M,Asian,N,N,Y,Wednesday,2018-04-04,1392,2,180.0,174.0,0.9666666666666667,1.0,0.999999,0.9666666666666667,F,1,White
2017-2018,2782,7,5,2007-12-24,10.204179415046168,M,Hispanic,N,N,Y,Thursday,2018-03-08,1517,3,180.0,154.0,0.8555555555555555,1.0,5.999999,5.855555555555555,F,10,White
2017-2018,2783,1,3,2009-01-22,9.059734286124971,M,Hispanic,N,N,Y,Tuesday,2018-02-13,1488,2,180.0,165.0,0.9166666666666666,1.0,3.999999,3.9166666666666665,F,9,Hispanic
2017-2018,2785,3,6,2006-02-07,12.063218272791365,F,Hispanic,N,N,Y,Friday,2018-03-02,1529,3,180.0,169.0,0.9388888888888889,1.0,6.999999,6.938888888888889,F,20,Filipino
2017-2018,2787,5,2,2010-04-01,8.022067530476328,F,Hispanic,N,N,Y,Monday,2018-04-09,1481,3,180.0,176.0,0.9777777777777777,1.0,2.999999,2.977777777777778,F,8,White
2017-2018,2789,7,6,2006-06-04,11.756572688008651,M,Black/African Am,N,N,Y,Wednesday,2018-03-07,1537,3,180.0,173.0,0.9611111111111111,1.0,6.999999,6.961111111111111,M,10,Hispanic
2017-2018,2790,8,2,2009-11-27,8.386209162405798,M,Filipino,N,N,N,Tuesday,2018-04-17,1700,4,164.0,162.0,0.9878048780487805,0.9111111111111111,2.911111111111111,2.9878048780487805,F,10,White
2017-2018,2791,0,6,2006-10-16,11.406120591114123,M,Hispanic,N,N,Y,Tuesday,2018-03-13,1508,2,180.0,150.0,0.8333333333333334,1.0,6.999999,6.833333333333333,F,1,White
2017-2018,2793,6,0,2012-07-21,5.804362854815636,M,Hispanic,N,N,Y,Friday,2018-05-11,1473,4,180.0,161.0,0.8944444444444445,1.0,0.999999,0.8944444444444445,F,16,Hispanic
2017-2018,2794,4,5,2007-07-10,10.634030815143364,M,Hispanic,N,N,Y,Monday,2018-02-26,1504,3,180.0,170.0,0.9444444444444444,1.0,5.999999,5.944444444444445,F,1,Filipino
2017-2018,2795,4,6,2005-12-16,12.197375716133802,F,Hispanic,Y,N,Y,Monday,2018-02-26,1497,2,180.0,177.0,0.9833333333333333,1.0,6.999999,6.983333333333333,F,26,White
2017-2018,2796,3,0,2012-03-05,6.157552858717153,M,Hispanic,N,N,N,Wednesday,2018-05-02,1470,4,180.0,178.0,0.9888888888888889,1.0,0.999999,0.9888888888888889,F,1,Hispanic
2017-2018,2797,3,3,2008-10-21,9.369117777914672,F,Black/African Am,N,N,Y,Monday,2018-03-05,1527,3,180.0,163.0,0.9055555555555556,1.0,3.999999,3.9055555555555554,F,25,Hispanic
2017-2018,2798,9,3,2009-06-10,8.701068468209478,F,Hispanic,Y,N,Y,Wednesday,2018-02-21,1467,2,180.0,166.0,0.9222222222222223,1.0,3.999999,3.9222222222222225,F,6,Hispanic
2017-2018,2799,6,0,2011-10-02,6.6065696078632685,M,Hispanic,N,N,Y,Friday,2018-05-11,1587,4,180.0,175.0,0.9722222222222222,1.0,0.999999,0.9722222222222222,F,16,Hispanic
2017-2018,2801,7,1,2011-03-20,7.134985660212051,M,Hispanic,N,N,Y,Tuesday,2018-05-08,1453,3,180.0,160.0,0.8888888888888888,1.0,1.9999989999999999,1.8888888888888888,F,30,Hispanic
2017-2018,2803,8,1,2010-11-02,7.455320780029706,F,Hispanic,N,N,Y,Tuesday,2018-04-17,1603,4,180.0,179.0,0.9944444444444445,1.0,1.9999989999999999,1.9944444444444445,M,18,White
2017-2018,2804,2,2,2009-11-09,8.397160790433754,F,Hispanic,N,N,Y,Tuesday,2018-04-03,1488,3,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,5,Hispanic
2017-2018,2808,6,0,2012-01-28,6.3327789071644185,M,Hispanic,N,N,N,Tuesday,2018-05-29,1386,2,180.0,129.0,0.7166666666666667,1.0,0.999999,0.7166666666666667,F,10,Hispanic
2017-2018,2809,7,0,2012-10-06,5.620923085347406,M,Hispanic,N,N,Y,Monday,2018-05-21,1393,2,180.0,117.0,0.65,1.0,0.999999,0.65,F,2,Hispanic
2017-2018,2810,1,5,2007-07-25,10.554631511940697,M,Hispanic,N,N,Y,Monday,2018-02-12,1521,3,180.0,175.0,0.9722222222222222,1.0,5.999999,5.972222222222222,F,10,Asian
2017-2018,2811,2,5,2007-02-13,10.979007098023915,M,Hispanic,N,N,Y,Monday,2018-02-05,1507,3,180.0,180.0,1.0,1.0,5.999999,5.999999,F,10,Filipino
2017-2018,2812,6,2,2009-11-11,8.514890791734258,M,Hispanic,Y,N,Y,Friday,2018-05-18,1442,2,180.0,161.0,0.8944444444444445,1.0,2.999999,2.8944444444444444,F,1,Hispanic
2017-2018,2813,6,6,2006-07-14,11.668959663785019,F,Hispanic,N,Y,Y,Thursday,2018-03-15,1444,1,179.0,152.0,0.8491620111731844,0.9944444444444445,6.9944444444444445,6.849162011173185,F,14,Hispanic
2017-2018,2814,1,1,2010-10-12,7.482699850099591,M,Hispanic,Y,N,Y,Friday,2018-04-06,1390,1,180.0,155.0,0.8611111111111112,1.0,1.9999989999999999,1.8611111111111112,F,2,Hispanic
2017-2018,2815,5,1,2011-01-22,7.214384963414718,M,Hispanic,N,N,Y,Tuesday,2018-04-10,1476,4,180.0,164.0,0.9111111111111111,1.0,1.9999989999999999,1.911111111111111,F,13,White
2017-2018,2816,2,6,2006-05-09,11.748358966987686,M,Hispanic,Y,N,Y,Tuesday,2018-02-06,1473,2,180.0,167.0,0.9277777777777778,1.0,6.999999,6.927777777777778,F,17,Hispanic
2017-2018,2817,0,3,2008-06-26,9.675763362697387,F,Hispanic,N,N,Y,Wednesday,2018-02-28,1445,1,180.0,180.0,1.0,1.0,3.999999,3.999999,F,12,Hispanic
2017-2018,2819,2,0,2011-10-22,6.521694490646625,F,Hispanic,Y,Y,Y,Monday,2018-04-30,1336,1,180.0,158.0,0.8777777777777778,1.0,0.999999,0.8777777777777778,F,2,White
2017-2018,2820,1,4,2008-05-14,9.755162665900052,M,Hispanic,N,N,Y,Wednesday,2018-02-14,1535,3,180.0,173.0,0.9611111111111111,1.0,4.999999,4.961111111111111,M,5,Hispanic
2017-2018,2821,4,3,2009-04-30,8.827012190530949,M,Hispanic,N,Y,Y,Monday,2018-02-26,1471,2,180.0,170.0,0.9444444444444444,1.0,3.999999,3.9444444444444446,F,13,Hispanic
2017-2018,2822,9,4,2008-06-21,9.670287548683408,M,Hispanic,Y,N,Y,Wednesday,2018-02-21,1512,3,180.0,168.0,0.9333333333333333,1.0,4.999999,4.933333333333334,F,2,Filipino
2017-2018,2823,6,3,2008-10-16,9.401972661998535,M,Hispanic,N,Y,Y,Monday,2018-03-12,1488,2,180.0,169.0,0.9388888888888889,1.0,3.999999,3.938888888888889,F,16,Hispanic
2017-2018,2824,9,1,2010-10-14,7.523768455204419,M,Hispanic,N,Y,Y,Monday,2018-04-23,1481,4,180.0,177.0,0.9833333333333333,1.0,1.9999989999999999,1.9833333333333334,F,15,Hispanic
2017-2018,2825,6,4,2007-02-26,11.047454773198629,M,Hispanic,N,Y,Y,Thursday,2018-03-15,1465,2,141.0,122.0,0.8652482269503546,0.7833333333333333,4.783333333333333,4.865248226950355,F,13,Hispanic
2017-2018,2826,2,2,2009-11-02,8.41906404648966,M,Hispanic,N,N,N,Wednesday,2018-04-04,1511,4,180.0,179.0,0.9944444444444445,1.0,2.999999,2.9944444444444445,F,2,White
2017-2018,2828,2,4,2008-08-08,9.497799407243132,F,Filipino,N,N,Y,Tuesday,2018-02-06,1504,3,180.0,178.0,0.9888888888888889,1.0,4.999999,4.988888888888889,M,13,White
2017-2018,2829,0,2,2010-07-16,7.789345434882304,M,Hispanic,N,N,Y,Monday,2018-04-30,1404,1,180.0,166.0,0.9222222222222223,1.0,2.999999,2.9222222222222225,F,9,Hispanic
2017-2018,2830,3,6,2006-09-23,11.438975475197985,F,Hispanic,N,N,Y,Friday,2018-03-02,1497,2,180.0,168.0,0.9333333333333333,1.0,6.999999,6.933333333333334,F,9,Hispanic
2017-2018,2831,2,1,2011-04-06,6.992614495848649,M,Hispanic,N,N,Y,Tuesday,2018-04-03,1499,4,180.0,178.0,0.9888888888888889,1.0,1.9999989999999999,1.988888888888889,F,3,Hispanic
2017-2018,2832,3,5,2006-12-23,11.198039658582996,M,Filipino,N,N,Y,Monday,2018-03-05,1562,4,180.0,167.0,0.9277777777777778,1.0,5.999999,5.927777777777778,F,7,Hispanic
2017-2018,2834,2,0,2012-11-28,5.418317966830257,F,Hispanic,Y,N,Y,Monday,2018-04-30,1263,1,180.0,163.0,0.9055555555555556,1.0,0.999999,0.9055555555555556,F,13,White
2017-2018,2835,1,3,2007-11-09,10.264413369199914,F,Hispanic,N,N,Y,Tuesday,2018-02-13,1521,3,146.0,88.0,0.6027397260273972,0.8111111111111111,3.811111111111111,3.602739726027397,F,9,Hispanic
2017-2018,2837,9,0,2012-01-10,6.349206349206349,M,Hispanic,N,N,Y,Thursday,2018-05-17,1422,3,180.0,144.0,0.8,1.0,0.999999,0.8,F,3,Hispanic
2017-2018,2838,6,2,2010-02-24,8.043970786532235,F,Hispanic,N,N,Y,Monday,2018-03-12,1513,4,180.0,177.0,0.9833333333333333,1.0,2.999999,2.9833333333333334,F,2,White
2017-2018,2839,8,2,2009-12-17,8.178128229874673,M,Hispanic,N,N,N,Tuesday,2018-02-20,1515,4,180.0,152.0,0.8444444444444444,1.0,2.999999,2.8444444444444446,F,10,White
